center16_conf_0_05,center16_conf_0_25,center32_conf_0_05,center32_conf_0_25,dataset,gt_h,gt_max_dim,gt_w,gt_xc,gt_yc,height,image,iou10_conf,iou30_conf,iou30_conf_0_05,iou30_conf_0_25,iou50_conf,iou50_conf_0_05,iou50_conf_0_25,lowconf_center16,lowconf_center32,lowconf_iou10,lowconf_iou30,lowconf_iou50,max_iou,max_iou_conf,model,near16_conf,near32_conf,num_preds_low_conf,one2one_s16_score_center,one2one_s16_score_global_max,one2one_s16_score_local_max3,one2one_s16_score_percentile3,one2one_s32_score_center,one2one_s32_score_global_max,one2one_s32_score_local_max3,one2one_s32_score_percentile3,one2one_s8_score_center,one2one_s8_score_global_max,one2one_s8_score_local_max3,one2one_s8_score_percentile3,session,width
True,True,True,True,fixed_exposure,6.842879999999999,6.84288,6.84288,2074.9632,929.5063200000001,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000052.jpg,0.6439398527145386,0.6439398527145386,True,True,0.6439398527145386,True,True,True,True,True,True,True,0.5342695706665328,0.6439398527145386,non_p2,0.6439398527145386,0.6439398527145386,1,1.0058862597028817e-11,2.1862273570150137e-05,5.5667634057954274e-08,99.26697530864197,6.161502946784993e-16,2.1927163210144762e-11,2.055627413758256e-15,93.67283950617285,2.954225010398659e-06,0.6439398527145386,0.6439398527145386,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.79968,6.80064,6.80064,2068.21632,937.9368000000001,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000053.jpg,0.7978186011314392,0.7978186011314392,True,True,0.0,False,False,True,True,True,True,False,0.30225412509329064,0.7978186011314392,non_p2,0.7978186011314392,0.7978186011314392,1,8.980701599048402e-11,2.037528020082391e-06,9.528546840442687e-10,89.87268518518519,1.156260641736967e-15,3.668650452870459e-11,1.8049179433487182e-15,93.82716049382715,1.175088826244064e-07,0.7978186011314392,0.7978186011314392,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,7.01568,7.015680000000001,7.015680000000001,2061.68064,947.2787999999999,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000054.jpg,0.6531803607940674,0.6531803607940674,True,True,0.0,False,False,True,True,True,True,False,0.40632966768591355,0.6531803607940674,non_p2,0.6531803607940674,0.6531803607940674,1,1.2128762620980393e-12,2.4781822503427975e-05,2.486937322743188e-09,94.00077160493827,4.1898577909558164e-15,4.79553931287402e-11,9.443646561903447e-15,96.6820987654321,0.6531804203987122,0.6531804203987122,0.6531804203987122,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.73056,6.73152,6.73152,2054.86848,957.7116,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000055.jpg,0.7641116976737976,0.7641116976737976,True,True,0.0,False,False,True,True,True,True,False,0.38309023295838807,0.7641116976737976,non_p2,0.7641116976737976,0.7641116976737976,1,9.491568989106192e-12,2.193942918893299e-06,2.568417478698848e-09,93.98148148148148,5.4873737762625285e-15,2.082442725204192e-11,6.304037627742447e-15,96.60493827160494,1.912726504960105e-10,0.7641116976737976,0.7641116976737976,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,7.17768,7.17768,7.17696,2048.1984,969.2200799999999,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000056.jpg,0.7583203315734863,0.7583203315734863,True,True,0.0,False,False,True,True,True,True,False,0.4044071083998445,0.7583203315734863,non_p2,0.7583203315734863,0.7583203315734863,1,2.0228058117410797e-10,1.9526403320924146e-06,1.7055272749644246e-08,98.4567901234568,6.752466187381293e-16,3.4552686233035868e-12,2.7298059239498976e-15,94.98456790123457,0.7583203315734863,0.7583203315734863,0.7583203315734863,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.31584,6.74688,6.74688,2041.7702400000003,981.8928,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000057.jpg,0.7711423635482788,0.7711423635482788,True,True,0.0,False,False,True,True,True,True,False,0.3524298982728299,0.7711423635482788,non_p2,0.7711423635482788,0.7711423635482788,1,5.066473907078262e-10,1.5174650798144285e-05,3.332922204890565e-08,99.05478395061729,2.8739256153099014e-16,6.070970115512608e-11,2.784655330691113e-15,95.06172839506173,0.7711424827575684,0.7711424827575684,0.7711424827575684,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,7.26408,7.26408,6.38592,2035.2230399999999,995.4597600000001,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000058.jpg,0.8050686717033386,0.8050686717033386,True,True,0.0,False,False,True,True,True,True,False,0.46204617604651144,0.8050686717033386,non_p2,0.8050686717033386,0.8050686717033386,1,1.0246820059123252e-10,2.798440164042404e-06,3.6161333927253736e-09,94.83024691358025,2.4569342599919247e-15,1.2666648112336087e-11,2.4569342599919247e-15,93.75,3.43333486640951e-11,0.8050686717033386,0.8050686717033386,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.74136,6.74136,6.627840000000001,2028.4032,1010.22984,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000059.jpg,0.7001333236694336,0.7001333236694336,True,True,0.0,False,False,True,True,True,True,False,0.4077339416323231,0.7001333236694336,non_p2,0.7001333236694336,0.7001333236694336,1,2.360974193926779e-10,6.759856478311121e-05,1.587807929581686e-08,98.36033950617285,4.187205730797963e-15,5.385425612403072e-12,4.56452460396539e-15,95.5246913580247,8.303868526127189e-07,0.7001333236694336,0.7001333236694336,100.0,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.2316,6.2438400000000005,6.2438400000000005,2021.8368,1025.9287199999999,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000060.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,5.226804232483229e-13,4.515909495239612e-06,3.2337771349588706e-11,59.7608024691358,2.4326232728835563e-21,6.84960282937297e-11,3.022891805131546e-20,48.148148148148145,5.319679630133578e-08,0.0003129148972220719,5.319679630133578e-08,91.92226080246914,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,7.29,7.29,6.666239999999999,2015.58912,1043.2043999999999,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000061.jpg,0.779848039150238,0.779848039150238,True,True,0.0,False,False,True,True,True,True,False,0.4412595856136378,0.779848039150238,non_p2,0.779848039150238,0.779848039150238,1,5.575053613204872e-11,3.291877646915964e-06,9.652922905445394e-09,97.43441358024691,9.629092779001752e-16,1.9964224717838874e-11,2.330130886689114e-15,94.1358024691358,6.817509756729123e-08,0.7798479795455933,0.7798479795455933,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.9444,6.9444,6.600960000000001,2008.9152000000001,1061.532,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000062.jpg,0.7661808729171753,0.7661808729171753,True,True,0.0,False,False,True,True,True,True,False,0.3845960333712064,0.7661808729171753,non_p2,0.7661808729171753,0.7661808729171753,1,5.303118708055443e-11,1.051485105563188e-05,1.8618769859202189e-09,92.3804012345679,5.064429049874775e-16,3.427962774749105e-11,1.649715355269484e-15,93.05555555555556,0.7661808729171753,0.7661808729171753,0.7661808729171753,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.9573599999999995,7.008,7.008,2002.4255999999998,1080.89424,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000063.jpg,0.8156574368476868,0.8156574368476868,True,True,0.0,False,False,True,True,True,True,False,0.3057034228499083,0.8156574368476868,non_p2,0.8156574368476868,0.8156574368476868,1,1.3275167423665302e-11,4.965480457030935e-06,2.523264486242738e-09,93.42206790123457,1.6915572211468499e-16,1.0139699080369269e-09,1.62168099993509e-15,91.9753086419753,0.8156574368476868,0.8156574368476868,0.8156574368476868,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.7975200000000005,7.027200000000001,7.027200000000001,1995.72864,1101.2004,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000064.jpg,0.5978679060935974,0.5978679060935974,True,True,0.0,False,False,True,True,True,True,False,0.37998131445118205,0.5978679060935974,non_p2,0.5978679060935974,0.5978679060935974,2,4.906590245212783e-09,1.7045503000190365e-06,3.485192934249426e-08,99.15123456790124,9.078186123527801e-17,2.944084212530562e-11,8.303774207750838e-16,91.43518518518519,0.07802587747573853,0.5978679060935974,0.5978679060935974,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.39576,6.59328,6.59328,1989.1392,1122.9408,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000065.jpg,0.6168885231018066,0.6168885231018066,True,True,0.6168885231018066,True,True,True,True,True,True,True,0.5538480698571888,0.6168885231018066,non_p2,0.6168885231018066,0.6168885231018066,1,2.334468382492183e-11,2.0358497749839444e-06,1.3916198193797413e-09,90.50925925925925,3.4149170883917505e-15,3.0986155308276864e-10,1.0427913246173048e-14,96.60493827160494,0.6168885231018066,0.6168885231018066,0.6168885231018066,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,7.44984,7.44984,7.2192,1982.3923200000002,1145.85192,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000066.jpg,0.7044598460197449,0.7044598460197449,True,True,0.7044598460197449,True,True,True,True,True,True,True,0.6839264809193946,0.7044598460197449,non_p2,0.7044598460197449,0.7044598460197449,1,3.0441732034452995e-12,2.1419516542664496e-06,9.440555004402995e-10,88.83101851851852,2.5693503551691473e-15,6.131880420090496e-11,1.441462543132297e-14,97.37654320987654,0.7044598460197449,0.7044598460197449,0.7044598460197449,100.0,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.56856,6.56856,6.50496,1976.32512,1170.3204,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000067.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.023363349959254265,non_p2,0.0,0.0,3,6.8513228732597505e-16,2.894329327318701e-06,2.3326278686397472e-09,92.70833333333334,2.252696375835635e-19,8.333020384831968e-11,3.507039332943944e-15,92.12962962962963,4.6986414758976025e-08,0.023363349959254265,2.2991462174104527e-05,99.94212962962963,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,7.3720799999999995,7.3720799999999995,7.10016,1969.3286400000002,1195.7738399999998,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000068.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,2.2929852461217592e-12,9.577926903148182e-06,3.9068617785353865e-10,78.29861111111111,8.412667552147241e-21,7.712578492524713e-11,3.1791213270845192e-15,91.0493827160494,1.21660148622027e-09,0.0002545398019719869,2.880247684799997e-08,75.92110339506173,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.63336,6.63336,6.144,1962.5740799999999,1222.2468,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000069.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,1.4795732998160172e-12,2.3919312752695987e-06,2.265525822497949e-10,74.90354938271605,3.509780217986695e-24,7.72518091163299e-11,3.637572139373956e-16,80.0925925925926,1.5980908263379945e-10,0.0008783909142948687,1.7376726724194214e-09,60.706018518518526,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.101999999999999,6.101999999999999,5.84064,1956.34176,1250.40672,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000070.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.004565621726214886,non_p2,0.0,0.0,3,1.3399742253283886e-11,5.509076800080948e-06,1.0773902603400387e-10,63.94675925925925,6.0858436345956335e-15,1.3630352402316248e-10,6.0858436345956335e-15,94.98456790123457,1.8340612584211158e-08,0.004565621726214886,1.2114620062675385e-07,85.00192901234568,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,8.85816,8.86656,8.86656,1929.7343999999998,1375.8292800000002,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000074.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,2.5399798930791917e-10,9.404649972566403e-06,2.7079920528194634e-09,93.19058641975309,1.2014133229817445e-22,1.2577513475164892e-09,4.206174239558335e-16,83.48765432098766,1.675152958569015e-07,0.00020012925961054862,2.096276148222387e-06,99.5949074074074,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,9.71568,9.71568,8.7552,1914.1785599999998,1391.9450399999998,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000077.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.002881146501749754,non_p2,0.0,0.0,1,2.603643411980272e-10,1.4142884765533381e-06,7.326442785782206e-10,86.01466049382715,2.8182683242186674e-20,4.935334432798477e-11,4.272574740480376e-16,82.17592592592592,3.223485478542898e-08,0.002881146501749754,1.7741834881235263e-06,99.49845679012346,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,8.38728,8.38728,8.05632,1911.0105600000002,1370.51352,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000078.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,4.6026005229293787e-10,5.468670860864222e-05,1.2978944585739782e-09,89.12037037037037,4.99662197174807e-20,1.239316704815252e-10,2.1953274989577236e-15,91.51234567901234,2.307871369566783e-07,2.556197978265118e-05,1.5052394246595213e-06,99.44540895061729,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,8.19504,8.409600000000001,8.409600000000001,1908.01152,1347.50952,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000079.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,8.297684067626321e-11,1.2744565083266934e-06,2.1885695478118805e-09,92.6118827160494,4.32178969111334e-21,4.826555474735095e-11,2.1577485381456518e-16,80.47839506172839,1.1815767808620592e-10,0.0002184144250350073,1.0049558341052034e-06,99.26215277777779,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,7.67664,7.67664,7.22304,1904.16768,1328.64624,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000080.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.04117744788527489,non_p2,0.0,0.0,3,1.6122807949825457e-11,4.14140549764852e-06,7.346386610151967e-09,96.75925925925925,7.980986224262825e-20,1.1499799029701663e-10,1.9529443624196957e-15,91.12654320987654,5.249714885025014e-09,0.04117744788527489,4.407243281434603e-08,89.78587962962963,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,7.25976,7.25976,7.10784,1894.52928,1277.26416,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000083.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0032506368588656187,non_p2,0.0,0.0,3,2.574829771617715e-08,8.191040251404047e-06,2.574829771617715e-08,98.88117283950618,2.7693691388502514e-15,5.704073671730647e-11,3.3460829559331298e-15,93.44135802469135,1.5608129233513068e-09,0.0032506368588656187,4.831997202359162e-08,83.05362654320987,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.74784,6.74784,5.94048,1891.0771200000001,1262.6712,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000084.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.003928366582840681,non_p2,0.0,0.0,1,1.3673852272688691e-08,2.9106329293426825e-06,1.3673852272688691e-08,97.58873456790124,5.6610002838566095e-15,1.6210388587012403e-10,5.6610002838566095e-15,94.83024691358025,5.743750475240006e-10,0.003928366582840681,4.217848115217748e-08,81.4332561728395,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.00696,6.00696,5.79072,1887.7824,1249.9790400000002,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000085.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,2.357509187866924e-10,1.0501284123165533e-05,2.7982620665056857e-09,93.38348765432099,4.531524094461244e-16,1.0472363948244023e-10,2.4511583423245976e-15,91.12654320987654,2.699709567011155e-09,7.078573253238574e-05,2.699709567011155e-09,60.194830246913575,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,7.16904,7.16904,6.56256,1877.56032,1217.30472,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000088.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,2.767977904175045e-13,1.1223928595427424e-06,7.991815209607012e-09,96.83641975308642,4.438410040579813e-21,1.3110407204308672e-10,4.632304180404679e-15,93.67283950617285,7.775741717175322e-10,0.00046320390538312495,5.914753575808618e-09,67.83371913580247,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.95952,6.95952,6.26688,1874.63424,1208.91744,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000089.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0025876848958432674,non_p2,0.0,0.0,2,2.194470259263455e-14,2.1465525605890434e-06,5.632698751867338e-10,81.4621913580247,4.828909163848383e-20,6.73667302497627e-11,3.783921486148929e-15,93.13271604938271,5.017151138986264e-10,0.0025876848958432674,4.2937324806757715e-09,58.849344135802475,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.248880000000001,6.248880000000001,5.85984,1871.01696,1201.8304799999999,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000090.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,1.9972402637985498e-12,2.478066107869381e-06,9.10017448063627e-08,99.22839506172839,5.280193752528863e-16,5.410539724581831e-11,3.693025533546123e-15,92.74691358024691,4.204357972881212e-10,0.0008793580927886069,1.394740536397876e-07,87.04668209876543,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,7.0632,7.0632,6.81984,1867.59168,1195.7976,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000091.jpg,0.015429707244038582,0.015429707244038582,False,False,0.0,False,False,True,True,True,True,False,0.42857791210786284,0.015429707244038582,non_p2,0.015429707244038582,0.015429707244038582,1,1.4583339744134172e-11,5.366454388422426e-06,1.9344510437946383e-09,92.47685185185185,7.843372625644315e-16,2.965801770837828e-10,8.80892559925199e-16,89.2746913580247,8.028405864024535e-05,0.015429709106683731,0.015429709106683731,100.0,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.588,6.588,6.2323200000000005,1864.4236799999999,1191.11472,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000092.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,1.157375063842725e-11,1.6449788518002606e-06,1.8681742375292743e-08,98.26388888888889,1.2254033059466251e-15,6.57872298304163e-11,2.179997049645368e-15,90.74074074074075,7.637200383214804e-08,0.000878655060660094,1.3482305803336203e-05,99.93730709876543,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.9768,6.9768,6.91584,1860.7104,1187.3736000000001,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000093.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,5.464331678112222e-12,2.3943000996951014e-05,2.7374383648748335e-08,98.93904320987654,8.928143368995664e-16,8.99666313669556e-11,3.881109623000414e-15,94.9074074074074,0.0002512785140424967,0.0002512785140424967,0.0002512785140424967,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.534,6.534,6.07104,1857.58464,1184.57424,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000094.jpg,0.6287701725959778,0.6287701725959778,True,True,0.6287701725959778,True,True,True,True,True,True,True,0.5315233078851863,0.6287701725959778,non_p2,0.6287701725959778,0.6287701725959778,2,1.584471616411509e-11,1.0542679547143052e-06,6.4272045463553695e-09,96.23842592592592,2.863409171874147e-16,8.113167256074139e-12,8.205561266912294e-16,85.03086419753086,0.004781818948686123,0.6287701725959778,0.6287701725959778,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.50592,6.6432,6.6432,1854.432,1183.07736,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000095.jpg,0.8080015182495117,0.8080015182495117,True,True,0.8080015182495117,True,True,True,True,True,True,True,0.6457506129265479,0.8080015182495117,non_p2,0.8080015182495117,0.8080015182495117,1,1.025430261536453e-11,3.36022385454271e-05,9.833138747694647e-09,97.2993827160494,1.6848724106573393e-16,6.26566645789417e-11,1.4291863040453274e-15,88.96604938271605,5.0165908760391176e-06,0.8080015182495117,0.8080015182495117,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.7608,6.7608,6.5472,1850.7648,1182.66912,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000096.jpg,0.5889842510223389,0.5889842510223389,True,True,0.5889842510223389,True,True,True,True,True,True,True,0.614786758236015,0.5889842510223389,non_p2,0.5889842510223389,0.5889842510223389,1,1.3879674319594582e-12,3.113948696409352e-05,1.5943013575991927e-09,90.33564814814815,4.997986197305372e-16,1.4447244789383973e-10,8.348845360269831e-16,84.41358024691358,1.647424974215994e-09,0.5889842510223389,0.5889842510223389,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,5.60952,5.60952,5.5910400000000005,1847.86176,1183.35816,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000097.jpg,0.7604356408119202,0.7604356408119202,True,True,0.0,False,False,True,True,True,True,False,0.37242032915516177,0.7604356408119202,non_p2,0.7604356408119202,0.7604356408119202,3,6.5794973636013054e-12,9.726835742185358e-06,2.1076351774951263e-09,91.53163580246914,2.1737348291871986e-16,1.0891031132498341e-10,9.908599887310278e-16,85.80246913580247,0.7604356408119202,0.7604356408119202,0.7604356408119202,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.34176,6.34176,6.07872,1844.13312,1185.48144,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000098.jpg,0.7215167880058289,0.7215167880058289,True,True,0.0,False,False,True,True,True,True,False,0.4818278237854105,0.7215167880058289,non_p2,0.7215167880058289,0.7215167880058289,3,1.2378560849957143e-11,3.1273555123334518e-06,8.701050546733313e-09,97.14506172839506,5.809055184410438e-16,1.790131064216549e-11,3.364539803853801e-15,93.59567901234568,0.7215167880058289,0.7215167880058289,0.7215167880058289,100.0,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.02208,6.02208,5.936640000000001,1840.92672,1188.0431999999998,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000099.jpg,0.01637752540409565,0.01637752540409565,False,False,0.01637752540409565,False,False,True,True,True,True,True,0.5034735056258894,0.01637752540409565,non_p2,0.01637752540409565,0.01637752540409565,1,7.470056517799861e-11,2.823634076776216e-06,2.1528558935557385e-09,93.05555555555556,2.6080601843751425e-15,4.534671683292801e-12,2.878589802233957e-15,94.75308641975309,0.01637752540409565,0.01637752540409565,0.01637752540409565,100.0,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,5.93352,5.93352,5.78688,1837.3708800000002,1192.32216,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000100.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,4.621810920091285e-11,2.3595778202434303e-06,7.713685246102386e-10,84.04706790123457,2.0542162568681303e-15,1.1601382354786693e-10,2.0542162568681303e-15,90.12345679012346,1.900255824693886e-06,0.000470233935629949,0.00024103623582050204,99.9951774691358,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,5.7888,5.7888,5.76384,1834.16832,1197.66168,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000101.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.0,non_p2,0.0,0.0,0,1.188765197390751e-10,3.0946255265007494e-06,7.639222587840777e-09,96.72067901234568,1.3054500977651554e-23,5.249198645196351e-11,9.036797579095894e-16,86.65123456790124,1.0105867531695623e-10,0.00037809397326782346,5.127251401226829e-10,47.89737654320987,20260707_141324_cam1,3840
False,False,False,False,fixed_exposure,6.276960000000001,6.40512,6.40512,1827.27936,1211.07312,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000103.jpg,0.0,0.0,False,False,0.0,False,False,False,False,False,False,False,0.0,0.003096124390140176,non_p2,0.0,0.0,2,3.08626874057083e-11,1.5020387991171447e-06,9.268789069594163e-10,85.82175925925925,2.5917386126811986e-20,6.52175258242238e-11,5.109042275206659e-15,94.83024691358025,2.9871320972318927e-09,0.003096124390140176,2.768518037044032e-08,75.88734567901234,20260707_141324_cam1,3840
